id,creation_date,firstname,lastname,country,email,address,gender,age_group,canal,last_activity_date,churn
537b5e9b-4fd5-4fcb-bfd7-e66d2172d920,01-17-2023 00:00:00,Molly,Kane,FR,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305
West Rileyport, MH 12546",1,2,PHONE,06-09-2023 04:24:56,false
5c69f6bf-25b3-4f14-b26f-44abb9c35325,01-12-2023 00:00:00,John,Wright,USA,shannondavis@poole-hubbard.com,"53072 Steven Avenue Suite 879
South Jacobside, WV 52827",1,1,WEBAPP,06-02-2023 07:24:37,true
05b4e99d-bc93-4e3d-bb4f-c3a8e95f8047,01-30-2023 00:00:00,Amanda,Herrera,USA,orussell@martin.com,"26029 Riggs Terrace Apt. 681
Micheleville, OR 76621",1,5,WEBAPP,06-03-2023 00:34:13,true
65932d67-0fd5-4386-b9b3-2ca84a2f413c,01-17-2023 00:00:00,Morgan,Marks,USA,christian52@smith.com,"9975 Madison Lodge
West David, IA 43646",1,9,PHONE,06-07-2023 08:10:31,true
125ebe36-f9c7-4f1f-8724-2545297d75f6,01-25-2023 00:00:00,Michael,Howard,USA,dgordon@taylor.com,"39723 Archer Manors
New Justin, NJ 33082",1,3,WEBAPP,06-09-2023 07:17:37,true
55e41988-5c95-41c2-95d1-d100d9658b1b,01-20-2023 00:00:00,Julia,Manning,USA,qyork@webb.com,"872 Fernandez Key
Lake Anne, GU 18585",1,1,PHONE,06-02-2023 18:49:01,true
44a746f4-472f-46a1-8c2d-6668c4d873a4,01-19-2023 00:00:00,Nicole,Gilmore,FR,ginasosa@torres.info,"1190 Mason Mall
Matthewburgh, DE 07857",0,9,PHONE,06-08-2023 03:13:30,true
2bf76491-be75-4413-9fa5-1ade999a4641,01-16-2023 00:00:00,Monica,Savage,SPAIN,ortizjames@fowler-gaines.org,"PSC 8252, Box 1628
APO AP 99596",0,5,PHONE,06-02-2023 18:14:46,true
a91892e2-641c-4e3a-9634-9cfdeda47eeb,02-02-2023 00:00:00,Jessica,Gross,SPAIN,elizabeth18@snyder.com,"51108 Randy Expressway
New Jacobtown, AK 34030",1,0,PHONE,06-02-2023 20:32:08,false
4421041d-d790-4492-93cd-3bcafbd9c03d,01-15-2023 00:00:00,Susan,Bernard,USA,astafford@wilkinson.net,"PSC 2232, Box 6665
APO AE 09769",1,10,PHONE,06-06-2023 06:59:57,true
bbdd672f-1d0a-41ae-bc34-4f9658ce1d2d,01-16-2023 00:00:00,John,Young,USA,reyesandrew@boyd.com,"295 Judith Branch Suite 314
Yatesmouth, MP 20531",1,2,WEBAPP,06-02-2023 09:09:40,true
392a6665-91d5-47dd-8155-733172cf2979,01-24-2023 00:00:00,Jesse,Hall,USA,averytracy@weeks.com,"00569 Mandy Shoal
Smithville, WY 34200",1,4,WEBAPP,06-04-2023 21:30:46,true
ca5adaac-2df9-42c0-ac8f-65a86605e0b9,02-03-2023 00:00:00,Pamela,Beasley,FR,daniellebrown@mills.com,"9807 Hernandez Locks Apt. 141
Port Teresahaven, FM 75113",1,5,PHONE,06-05-2023 18:38:47,false
c63ca3b8-0595-46f8-8c1f-3f20561860df,01-13-2023 00:00:00,Gilbert,Thompson,FR,brenda07@henderson.org,"USS Hansen
FPO AA 26741",1,8,WEBAPP,06-05-2023 10:49:21,true
49fee746-a90a-4ab2-99df-0c307c50a093,01-31-2023 00:00:00,David,Martinez,SPAIN,rcallahan@tucker.com,"647 Cline Place
Anthonyland, IN 39403",0,9,WEBAPP,06-02-2023 17:34:58,true
6def6f5f-133f-4934-a5fc-65b70c95c0bc,01-24-2023 00:00:00,Gloria,Parks,SPAIN,cgarcia@gates.com,"161 Riley Expressway
Austinmouth, NH 26441",1,1,PHONE,06-01-2023 18:10:33,true
c54d1c7e-323e-44da-8322-5d2cea167c1e,02-28-2023 00:00:00,Amy,Daniels,SPAIN,teresa74@allen-barrett.org,"28322 Garrett Passage
Rodriguezchester, WV 83329",0,2,WEBAPP,06-08-2023 16:02:34,true
078a9af1-f79e-49f7-824b-33e47af1f7a9,02-22-2023 00:00:00,Mary,Pittman,SPAIN,rachelclark@parks.com,"246 Sandra Neck Suite 458
Hannahfurt, MP 53006",1,1,PHONE,06-04-2023 02:06:29,true
52a0f5be-7277-47fc-965d-a64ae6768792,02-16-2023 00:00:00,Sabrina,Stark,SPAIN,pzuniga@lawson.com,"1662 Kathleen Village
Anneburgh, CT 25939",0,1,PHONE,06-02-2023 03:02:37,false
fd21ef05-7d12-4c34-a432-b3c7797ca30f,03-04-2023 00:00:00,Stephen,Bryant,SPAIN,tim78@wood.org,"Unit 5308 Box 0890
DPO AP 55708",1,5,WEBAPP,06-09-2023 20:26:21,true
d30c54e4-c58b-4569-aec9-b4a0365e2cb9,02-24-2023 00:00:00,Derrick,Taylor,SPAIN,briannawilliams@morgan.com,"422 Williams Wells Suite 738
Mcdonaldmouth, PW 90527",0,6,WEBAPP,06-07-2023 21:07:51,false
a2dadad6-a3df-4bf1-995e-c9a50aed14a8,03-04-2023 00:00:00,Stephen,Bryant,USA,tim78@wood.org,"Unit 5308 Box 0890
DPO AP 55708",1,0,WEBAPP,06-09-2023 20:26:21,true
9d423150-5931-473d-979d-790f667e92c8,02-25-2023 00:00:00,Natalie,Johns,USA,gmiles@fletcher.com,"7068 Bell Land
Jerryberg, CA 12806",0,9,PHONE,06-08-2023 18:42:47,true
5cfc5a57-879f-486f-aa42-c6293944e4e0,02-15-2023 00:00:00,Martha,Bass,USA,johnsongabrielle@juarez.com,"5777 Joseph Harbors
Danaside, MS 13440",0,5,PHONE,06-06-2023 10:36:08,false
f2f4c03f-b1e6-4737-80dc-9cb85fb6cb43,02-10-2023 00:00:00,Leonard,Edwards,USA,pcopeland@clayton-wilkinson.org,"93646 Adam Camp
Lake Annatown, VT 95096",0,8,WEBAPP,06-07-2023 08:41:19,true
03a1c6b6-016b-4972-b03b-2ff9a92fa99e,02-27-2023 00:00:00,Ashley,Berry,USA,rrobertson@hunter.info,"13311 Bryan Mills Apt. 802
East Christianville, VA 88142",1,3,MOBILE,06-08-2023 02:42:21,false
2fdd65d4-b69f-4b90-be0f-e119030be594,03-02-2023 00:00:00,Eric,Hernandez,SPAIN,james66@thornton.com,"7524 Cheryl Meadows
Clarkefort, NC 57256",0,4,WEBAPP,06-06-2023 19:36:01,false
dcd850e5-bc6b-4e44-90e4-53da4207f751,02-20-2023 00:00:00,Andrew,Johnson,USA,ashleypace@wallace.info,"2752 Hernandez Common
Port Laurenville, MP 18757",1,9,WEBAPP,06-08-2023 15:22:11,true
8b0385bc-dae3-49f3-9d64-4fea030ff94f,02-21-2023 00:00:00,Donald,Taylor,FR,terrencemiller@bailey.com,"44319 Benjamin Loaf
Robinsonmouth, NM 77845",0,6,WEBAPP,06-06-2023 05:23:42,true
0b8a649c-5764-4536-9cfe-e3a3cfc0c191,02-21-2023 00:00:00,Kevin,Evans,SPAIN,gonzalesjacqueline@rasmussen.biz,"907 Singh Turnpike
Loriborough, DC 59235",1,8,WEBAPP,06-09-2023 04:37:39,true
e160ef07-f6a7-4a1b-8f79-b8c41afd5718,02-25-2023 00:00:00,Jaime,Lopez,FR,lchavez@douglas.com,"99636 White Spur Apt. 135
Davisbury, PW 63480",1,1,WEBAPP,06-07-2023 13:19:18,true
4253129a-ec78-46a1-a3cc-f38a235920a2,03-05-2023 00:00:00,Devon,Taylor,USA,adammedina@ortiz.org,"436 Bailey Square Suite 493
Ronaldshire, FL 32234",1,9,WEBAPP,06-06-2023 15:27:02,true
52724436-94a9-473d-a942-89021943f20b,03-04-2023 00:00:00,Jeffrey,Walker,FR,tammy43@wallace-moses.info,"8050 Walker Park
Glennton, OH 27566",1,4,WEBAPP,06-06-2023 23:39:18,true
85cd6cd4-d6cc-4829-bd3a-6009f5d299f2,02-12-2023 00:00:00,John,Wright,FR,ann95@patterson.com,"319 Cooley Valley Suite 145
Rachaelhaven, UT 24668",0,9,WEBAPP,06-05-2023 16:03:24,true
9481ee52-f582-4c93-9ad9-8955688bd705,02-20-2023 00:00:00,Angel,Johnson,USA,dodsonanna@gomez.com,"2897 Kyle Estates
East Lorettaport, NY 75227",1,8,WEBAPP,06-03-2023 02:21:51,false
e2b7ee90-e51c-4183-8fa0-d7ddbeed8e13,03-09-2023 00:00:00,Bobby,Williams,SPAIN,ohall@campbell-gutierrez.org,"7641 Shane Groves Apt. 921
North Michele, OK 81853",1,4,WEBAPP,06-01-2023 03:46:15,true
d92a1462-3d8f-44b1-967e-dbe6c006da84,02-24-2023 00:00:00,Adam,Smith,FR,imiller@miles-smith.com,"525 Waters Keys Suite 884
Port Charlesfort, HI 62246",0,4,WEBAPP,06-03-2023 02:45:34,true
79a1dd34-05c3-4bce-aa7b-44c3d65a70df,02-24-2023 00:00:00,Lori,Nicholson,SPAIN,xdrake@lopez.biz,"Unit 7652 Box 4169
DPO AE 57209",1,2,PHONE,06-04-2023 20:58:02,true
ce31ddfc-bd9f-418f-9250-8e2366b86c8f,02-20-2023 00:00:00,Brian,Brown,USA,fbryan@moore.com,"9788 Hinton Center Apt. 975
Lisashire, IN 13146",0,8,WEBAPP,06-03-2023 13:14:46,true
4da46bb6-fced-4cff-83b2-9ae6cf4110cb,03-06-2023 00:00:00,Gary,Jackson,FR,charles53@garcia.com,"8351 Turner Inlet Suite 215
New Anthonyside, IN 71953",1,6,WEBAPP,06-04-2023 15:17:23,false
7e4aae0a-c476-4e5e-9459-6550419f3982,02-23-2023 00:00:00,Lorraine,Underwood,SPAIN,qmcdaniel@wood.biz,"5023 Jay Park
Davidville, NY 39509",0,7,PHONE,06-07-2023 16:29:21,true
a7bce483-96ef-4846-afec-56b5b99eb9e1,02-13-2023 00:00:00,Dustin,Thomas,USA,garciachristopher@dixon-hunt.org,"7719 Troy View Suite 677
Christianview, DE 35944",1,9,WEBAPP,06-08-2023 11:32:35,true
eb36c2e3-0e9b-4cc2-985c-e01155a77511,03-07-2023 00:00:00,Anna,Elliott,USA,veronica87@preston-bennett.com,"591 Nathaniel Flat
North Denise, LA 41675",1,9,MOBILE,06-02-2023 10:18:21,true
06a3ebac-5723-4223-b42a-369a9ae08803,03-01-2023 00:00:00,Megan,Anthony,USA,davisbrian@rose.com,"072 Sarah Fords
Kellyhaven, WV 43349",1,0,PHONE,06-09-2023 17:29:55,true
aaf378d8-2673-4a78-82ee-b883b5c1f455,02-24-2023 00:00:00,David,Wilson,FR,christopher84@allison-reese.com,"89217 Joyce Forge
Deckerchester, MH 32336",0,6,WEBAPP,06-03-2023 00:14:19,true
2c807d96-ea7a-4d01-9ede-49eaa26872f2,03-08-2023 00:00:00,Jonathan,King,USA,sanchezrobert@hawkins.biz,"44226 Dominguez Glen
Danielville, KS 23423",0,3,WEBAPP,06-03-2023 20:45:52,true
40606f84-adbc-4a28-95bf-5e28aac48a68,03-05-2023 00:00:00,Louis,Stewart,FR,kristin61@williamson-cruz.com,"57821 Watson Brook Apt. 764
West Bethhaven, RI 29101",0,1,WEBAPP,06-06-2023 09:20:58,false
6e5b0b9b-09e6-47c9-b5d6-7f1b301dee8d,03-02-2023 00:00:00,Alexander,Smith,SPAIN,gabriellestewart@nguyen.biz,"0191 Jeffrey Ferry
Brandonbury, WV 56664",0,10,WEBAPP,06-01-2023 03:15:24,true
5aa9a968-f817-4d1e-8f74-ba4c54121196,03-03-2023 00:00:00,Laura,Salinas,SPAIN,hallbryan@campbell.com,"03171 Sabrina Brooks
Sarahberg, NE 32938",1,6,PHONE,06-07-2023 23:54:18,false
e3d15665-3992-4967-89ba-27446020676a,03-04-2023 00:00:00,Justin,Mitchell,FR,marcus91@spencer.org,"8629 Tina Alley
North Larry, VT 07251",1,6,WEBAPP,06-03-2023 12:50:55,false
43b8f1b2-d5dd-4303-bb3f-46403d15fb2e,03-04-2023 00:00:00,Jennifer,Robbins,SPAIN,hamiltonlisa@moore-roberts.com,"7689 Villarreal Greens Suite 506
East Ryan, KS 83461",1,3,PHONE,06-04-2023 05:16:54,true
e20ca84d-5b47-425e-ba60-d0d1e7420e63,03-09-2023 00:00:00,Ashley,Bradley,SPAIN,petersjoanne@glover.com,"267 Kenneth Radial Apt. 438
Kirbyland, AK 67677",0,10,MOBILE,06-05-2023 21:37:08,true
b485600d-3e11-4fec-8ef9-0a83b5e10541,02-28-2023 00:00:00,Jesus,Hall,FR,swansoncory@huff.com,"6625 Sanchez Court
South Jamesport, GU 11931",1,4,WEBAPP,06-07-2023 21:31:16,false
d698d050-bd9e-42d8-839b-b670fb73c4fe,02-19-2023 00:00:00,Marcus,Morris,USA,mjones@thomas.biz,"3042 Carol Manor
Garcialand, TN 42466",0,7,WEBAPP,06-06-2023 08:30:07,true
1bb381c9-5b45-41a3-9a0f-4392ab134f66,02-10-2023 00:00:00,Andrew,Smith,FR,martinezfred@young.com,"USCGC Soto
FPO AP 91709",1,9,WEBAPP,06-02-2023 19:34:09,true
a5c74946-b56d-40db-94c5-6ff77cc86387,03-01-2023 00:00:00,Patricia,Macdonald,USA,jacobstiffany@humphrey-vargas.com,"Unit 7226 Box 7053
DPO AE 04238",1,10,PHONE,06-03-2023 13:08:52,true
9052a306-b177-436b-848f-d53dcaf313c9,03-08-2023 00:00:00,Julia,Newton,USA,stephanie29@grant-burns.com,"93857 Jeffrey Bridge
Drakebury, NV 90152",0,7,PHONE,06-05-2023 11:59:41,true
2a928d65-accc-4832-8ede-7867c3aa073e,03-12-2023 00:00:00,Kerry,Evans,SPAIN,vhamilton@king-silva.net,"282 Garcia Course Apt. 098
Pearsonville, VI 50159",1,3,WEBAPP,06-05-2023 08:40:15,true
6b5e38c4-3013-4aa7-84d5-363e9ee553c9,03-12-2023 00:00:00,Eric,Moore,SPAIN,jacqueline09@flores.com,"632 Connie Trace
South Anna, ME 42114",1,5,WEBAPP,06-06-2023 20:03:51,true
6344d0c8-5056-4bf6-ac50-7af60818b9c9,03-19-2023 00:00:00,Steven,Marshall,USA,christopherwright@jones.com,"1935 John Run Suite 567
South Matthewside, WI 40885",1,6,WEBAPP,06-04-2023 14:37:34,true
4f4abff6-dceb-4208-9165-d7befbd30104,03-15-2023 00:00:00,Cody,Davis,FR,garciamichelle@oliver.com,"63483 Pearson Corner Suite 971
North Matthewtown, AS 19183",1,0,WEBAPP,06-05-2023 03:05:41,true
e9ec839c-6d7b-47d4-b8ed-b364335de612,03-30-2023 00:00:00,John,King,SPAIN,dwallace@holland.com,"9080 Joseph Stream
East Robertfort, FM 40529",1,8,WEBAPP,06-01-2023 05:09:15,false
4d307b6a-32ca-415b-bf49-d80f414615a9,03-22-2023 00:00:00,Michele,Hodge,SPAIN,matthew64@rodriguez.com,"4896 Rubio Fords Apt. 767
Weavershire, AK 96950",1,9,PHONE,06-08-2023 07:44:32,true
432de37d-9fa2-4d53-a1ca-68a5e8d598b0,03-31-2023 00:00:00,Christopher,Miller,USA,kathyalexander@newton-gray.net,"86142 Larsen Pine
South Robertberg, LA 74985",1,3,WEBAPP,06-02-2023 20:19:12,true
2b9da9d9-182a-4b9f-99d8-feeee84e3889,03-17-2023 00:00:00,Lauren,Lindsey,SPAIN,bradleylee@weeks.com,"Unit 3324 Box 2272
DPO AA 31600",1,3,PHONE,06-06-2023 05:17:38,false
1ecce78b-eb70-4fe8-a4da-4b81b7f36a09,04-07-2023 00:00:00,Michelle,Cline,FR,michaelcardenas@mcbride.biz,"Unit 1320 Box 2223
DPO AP 36762",0,9,PHONE,06-03-2023 14:58:06,false
c6788556-8da0-49ea-ba53-7a7ad58dbcec,03-30-2023 00:00:00,Leah,Lang,FR,kimberlymoses@lopez.com,"0914 Sara Motorway
North Andreastad, DE 06998",0,7,PHONE,06-01-2023 07:50:22,true
781423f3-c358-4cb2-9a96-1d4b8e49afb9,04-01-2023 00:00:00,David,Martinez,SPAIN,rcallahan@tucker.com,"647 Cline Place
Anthonyland, IN 39403",1,5,WEBAPP,06-02-2023 17:34:58,false
5b80c463-dff8-4e0b-958f-eba98a7239ca,03-13-2023 00:00:00,Theresa,Daugherty,FR,richardoconnor@garcia.com,"549 Lang Common
West David, SC 21476",1,4,PHONE,06-01-2023 10:42:53,true
942f3292-b2d6-41b0-8f17-8fcd282ce2e0,03-20-2023 00:00:00,Aaron,Smith,SPAIN,sandersgregory@cole.com,"Unit 7710 Box 4166
DPO AA 36368",1,8,WEBAPP,06-05-2023 03:55:17,false
4aa73d73-14b1-41b2-8117-e0287b78b501,04-05-2023 00:00:00,Ronald,Patterson,USA,scoleman@stanley.com,"PSC 4604, Box 5599
APO AA 10256",1,6,WEBAPP,06-02-2023 15:07:03,true
d783d82f-06eb-41d4-9992-4497caec5a74,03-21-2023 00:00:00,Cameron,Jones,USA,hectorobrien@ruiz-baker.com,"3762 Lisa Hills
Port Michaelstad, CT 55322",0,3,WEBAPP,06-03-2023 01:13:10,true
5be248f4-5372-4824-9ce7-b34a03b130ff,03-26-2023 00:00:00,Christina,Mendez,SPAIN,olivermegan@brown.com,"094 Andrew Spur
Molinamouth, IL 32936",0,1,MOBILE,06-06-2023 19:28:10,true
b37548f6-f8ac-4783-b2d0-2f0ffd2918d4,03-28-2023 00:00:00,Jessica,Oconnor,FR,hchoi@burns.net,"78095 Rachel Center Suite 295
Smithside, AS 17557",1,8,PHONE,06-08-2023 17:29:43,true
77b5fe99-9f4b-4baf-ab29-ffd2c704d4c4,03-12-2023 00:00:00,Wendy,Osborn,SPAIN,lisaowens@kelley.com,"97374 Kelly Crossing Apt. 653
South Jessica, CO 69827",0,7,null,06-01-2023 18:29:52,true
367358e5-a0d4-4269-b812-91f16bacd8a5,04-07-2023 00:00:00,Justin,Mitchell,USA,brendadyer@lewis.net,"23099 Gibbs Lane
Leonardfort, MN 53068",1,6,WEBAPP,06-03-2023 20:45:59,true
e67f7b5c-85f5-444c-afff-a13bb721223a,03-17-2023 00:00:00,Brenda,Willis,SPAIN,herreragregory@krueger-bell.com,"953 Jessica Courts
Charlesberg, ID 63075",1,4,MOBILE,06-02-2023 21:22:11,false
9526f4c4-bcc0-4475-a3aa-be96a647aa38,03-30-2023 00:00:00,Ruben,Jordan,SPAIN,qnelson@johnson.net,"80394 Smith Underpass
South Eugene, TN 90990",1,1,WEBAPP,06-02-2023 18:17:03,true
faff8fc7-2125-48b8-b13c-a83ba20cd834,03-26-2023 00:00:00,Michael,Howard,SPAIN,dgordon@taylor.com,"39723 Archer Manors
New Justin, NJ 33082",0,7,WEBAPP,06-09-2023 07:17:37,true
d7a8c937-8022-442a-baec-34a7db64bf31,04-01-2023 00:00:00,Eric,Hernandez,SPAIN,james66@thornton.com,"7524 Cheryl Meadows
Clarkefort, NC 57256",1,4,WEBAPP,06-06-2023 19:36:01,false
320fbe7d-b13d-4580-8986-7efba26605c4,03-21-2023 00:00:00,Erik,Moore,FR,matthew44@smith-lyons.com,"99247 Johnson Port Suite 766
Morgantown, PW 51570",1,7,WEBAPP,06-09-2023 19:57:52,false
e60d0206-88c9-411e-b636-15ab7e7fcc00,03-23-2023 00:00:00,Taylor,Harrison,SPAIN,carriewalker@byrd-vargas.net,"0596 Robert Lights Apt. 866
South Stephanietown, PA 46454",1,9,WEBAPP,06-03-2023 04:37:43,false
cc843694-cb3c-4d79-a1b4-6d303d81472d,03-27-2023 00:00:00,Bryan,Brown,SPAIN,sotomelanie@buchanan.info,"0086 Ryan Ridge
South Roberto, WV 91454",1,6,WEBAPP,06-01-2023 00:49:26,false
590547da-bc17-42be-b175-b894279e910f,03-20-2023 00:00:00,Aaron,Smith,USA,sandersgregory@cole.com,"Unit 7710 Box 4166
DPO AA 36368",0,7,WEBAPP,06-05-2023 03:55:17,true
099a22d9-9293-4819-8e05-f4bad418828e,03-29-2023 00:00:00,Craig,Garcia,SPAIN,mikerobinson@goodwin.com,"PSC 2820, Box 2720
APO AA 37573",1,3,WEBAPP,06-06-2023 15:43:52,true
b544ed8f-08ca-422d-8f20-f7c190244370,04-06-2023 00:00:00,Craig,Garcia,FR,tmorrison@kelly.com,"7331 Karen Mill Apt. 896
Ashleyberg, NV 76304",1,4,WEBAPP,06-05-2023 19:42:01,false
2244589b-3db0-46b6-af81-c2521e0c6c77,03-31-2023 00:00:00,Patricia,Macdonald,FR,jacobstiffany@humphrey-vargas.com,"Unit 7226 Box 7053
DPO AE 04238",1,3,PHONE,06-03-2023 13:08:52,true
cbe17ac2-09d2-4a0c-8c66-6af40b78d052,03-18-2023 00:00:00,Morgan,Marks,SPAIN,parkerjustin@lowe.org,"3677 Wagner Squares
West Amanda, GA 73580",0,1,PHONE,06-01-2023 02:42:51,true
232e81bc-9a4b-41ac-8ef1-f7f7ff9615ac,04-10-2023 00:00:00,Arthur,Johnson,SPAIN,amandamullins@harris.com,"8445 Rachel Route Suite 398
South Dylan, NJ 70689",1,9,WEBAPP,06-07-2023 08:58:12,false
6239c6ac-0074-43aa-ae0f-51dae163e995,03-26-2023 00:00:00,Derrick,Taylor,FR,briannawilliams@morgan.com,"422 Williams Wells Suite 738
Mcdonaldmouth, PW 90527",1,6,WEBAPP,06-07-2023 21:07:51,true
d9aefe05-c452-4bf3-bec6-3a7b16469c18,03-19-2023 00:00:00,Benjamin,Johnson,FR,simpsonjonathan@stevenson.org,"078 Becker Port Suite 468
East Timothyfurt, IA 75941",1,3,WEBAPP,06-06-2023 08:59:44,true
3e72e85a-d24f-489a-8941-6da6519a4fd5,03-14-2023 00:00:00,Christopher,Miller,FR,morenodaniel@bates-caldwell.biz,"81869 Jones Spur
Chavezchester, PW 96179",1,9,WEBAPP,06-09-2023 19:59:13,true
5acfc249-0eac-4b22-9a4b-4e7f4acbe33f,03-14-2023 00:00:00,Zachary,Black,USA,gskinner@parrish.com,"5787 Norman Road
Wardville, MT 39072",1,6,WEBAPP,06-03-2023 16:15:08,false
08fc6ca0-5a30-4790-9842-66bacf7d31e3,03-27-2023 00:00:00,Carolyn,Burke,FR,elizabeth05@bell-castillo.com,"3023 Jose Trail Apt. 195
Brentburgh, IA 33147",1,8,MOBILE,06-08-2023 23:12:53,false
4d1fdcc4-b050-4fb4-98d3-cca50155f1e7,03-31-2023 00:00:00,Gary,Jackson,USA,mbrown@smith.biz,"379 Friedman Ferry
North Paula, OH 65948",1,2,WEBAPP,06-08-2023 16:30:18,true
2b78c232-17d3-47dc-91de-560ed0adc10a,03-28-2023 00:00:00,Tracy,Burns,SPAIN,amymartin@simmons-gomez.info,"USS Gibson
FPO AP 50611",1,2,WEBAPP,06-07-2023 01:55:46,true
fcf0ec5f-014e-4e11-84ef-fc02e393d480,04-07-2023 00:00:00,Michelle,Cline,FR,michaelcardenas@mcbride.biz,"Unit 1320 Box 2223
DPO AP 36762",1,8,PHONE,06-03-2023 14:58:06,false
cd016336-21a0-47af-a91c-9ca4999a2626,04-05-2023 00:00:00,Shelley,Everett,SPAIN,wkoch@morgan.com,"PSC 9436, Box 0533
APO AP 86793",0,1,PHONE,06-06-2023 16:42:11,false
42890d3d-8719-40a0-9f28-00b4aab90cc3,04-26-2023 00:00:00,Jeffrey,Walker,SPAIN,dianewalsh@walker-abbott.net,"5173 Vance Ports Apt. 505
Lukemouth, IA 75436",1,1,WEBAPP,06-09-2023 14:25:22,true
dec467e7-760e-47b5-8bc1-fe88a5803558,04-24-2023 00:00:00,Carla,Harper,SPAIN,traceyhoward@zhang-gutierrez.org,"3583 Green Squares
Port Jameshaven, MO 58447",1,8,MOBILE,06-04-2023 21:36:07,true
3fa611e3-48bd-4d54-920f-f35220ea8a6a,04-15-2023 00:00:00,Shawn,Chavez,USA,dmills@morris-stone.net,"49699 Nichols Lodge Apt. 054
New Susan, KY 18267",1,3,WEBAPP,06-08-2023 14:22:34,true
2219dc0d-56d6-47ed-9c23-21095cf7bb6a,04-17-2023 00:00:00,Amanda,Schmidt,FR,george83@daniel.com,"95378 Smith Common
Amandafurt, FM 32273",1,3,WEBAPP,06-03-2023 06:49:03,true
519a46c0-c53d-4051-9439-8d51ea420d41,04-18-2023 00:00:00,Christopher,Miller,FR,michaelrogers@ryan-cherry.com,"USCGC Cooper
FPO AA 06890",0,10,WEBAPP,06-07-2023 18:29:48,true
b8fa29f2-5060-41f6-baba-be17a7e5058e,04-17-2023 00:00:00,Hunter,White,FR,gibsonchristine@schmidt-sanchez.com,"62493 David Square
North Alexandra, DE 77231",1,5,WEBAPP,06-01-2023 15:15:09,true
2a882c7b-d50c-4e3b-be43-ebdcacb2a227,05-03-2023 00:00:00,Matthew,Morgan,FR,rhodeschase@mejia-phelps.info,"29264 Karl Hill Apt. 330
Samuelview, NJ 06954",1,8,WEBAPP,06-02-2023 09:49:01,false
3451a7e4-5abc-4737-b73f-fcb8889f6987,04-19-2023 00:00:00,Jeff,Robinson,USA,meyersnicholas@mcintyre.com,"91128 Sarah Center Apt. 209
Moralesville, PR 73710",1,3,WEBAPP,06-03-2023 02:39:54,true
0d8d9495-33d4-4016-b878-8121fbf64be7,05-04-2023 00:00:00,Louis,Stewart,FR,kristin61@williamson-cruz.com,"57821 Watson Brook Apt. 764
West Bethhaven, RI 29101",1,7,WEBAPP,06-06-2023 09:20:58,true
3dfabe35-5d83-4d6a-b07d-ae8743be3140,04-17-2023 00:00:00,Alexandria,Warren,FR,kathryn38@edwards.com,"48250 Jose Harbor
Edwardton, OR 52170",1,2,WEBAPP,06-03-2023 22:23:35,true
fd58322e-47e8-4508-81f5-4d8bf5cfe82e,04-13-2023 00:00:00,Deanna,Brewer,SPAIN,wnunez@cole.com,"15141 Mendoza Brook
Port Richardhaven, NE 17171",1,7,MOBILE,06-01-2023 17:08:48,false
7f6cb38e-0488-4529-80c6-28761393a07a,04-18-2023 00:00:00,John,Allen,SPAIN,wanderson@davis-smith.com,"USNV Wood
FPO AA 05142",1,5,WEBAPP,06-06-2023 23:02:47,false
2275ea9d-fff0-462d-b16c-656218f487d7,04-13-2023 00:00:00,Michael,Diaz,FR,vanessa94@lewis.org,"7588 Taylor Fords Apt. 471
Stevenfurt, MH 64798",1,4,WEBAPP,06-01-2023 19:14:29,false
cd6b6034-563f-47e9-85db-632999de0c5e,05-08-2023 00:00:00,Christopher,Miller,FR,cynthia55@taylor.net,"552 Carolyn Drive
South Deborah, PW 61621",1,4,WEBAPP,06-03-2023 19:38:08,false
5beeff9a-3306-44d7-a6a4-0c5a575bee5e,04-30-2023 00:00:00,Gary,Jackson,SPAIN,mbrown@smith.biz,"379 Friedman Ferry
North Paula, OH 65948",0,5,WEBAPP,06-08-2023 16:30:18,true
aae880c6-1141-487d-9b90-6a175a8c4acc,04-28-2023 00:00:00,Dana,Walsh,USA,veronica63@cardenas.com,"Unit 4287 Box 8773
DPO AE 21291",1,0,MOBILE,06-04-2023 13:00:52,true
f69e2aee-b3b7-4e26-800e-30064db4f03b,05-03-2023 00:00:00,Laurie,Solis,USA,xbishop@adams.net,"64206 Michelle Hill Apt. 957
New Shannon, GA 30034",0,1,PHONE,06-04-2023 01:57:41,true
0b44914f-cd55-4a76-97b0-f6d802ca9a2c,04-25-2023 00:00:00,Jill,Moss,FR,mark35@spencer.biz,"28378 Brian Heights
Bobbyside, WA 09923",1,7,PHONE,06-02-2023 10:19:58,true
9b36ac65-0c37-4403-988d-6001d4d0af7e,04-18-2023 00:00:00,Sarah,Cantu,FR,johnwheeler@norton.info,"16234 Sandra Dale
Mcdonaldview, AZ 41920",0,4,PHONE,06-04-2023 14:13:05,true
8d66a06a-742d-4a10-b3cb-6a3e4201310f,04-18-2023 00:00:00,Victoria,Braun,SPAIN,ygibson@singh.biz,"47042 Kelley Trail
New Yolandachester, OH 22506",1,9,null,06-02-2023 17:50:38,true
